PRACT_ID,FacCode,Current_status,Status_category,Primary_facility,Department_name,Section_Name
10733,RH,Active,Active with Privileges,TRUE,Psychiatry,
10734,RH,Active,Active with Privileges,TRUE,Psychiatry,
10735,RH,Active,Active with Privileges,TRUE,Psychiatry,
10736,RH,Active,Active with Privileges,TRUE,Psychiatry,
10737,RH,Active,Active with Privileges,TRUE,Psychiatry,
10738,RH,Active,Active with Privileges,TRUE,Psychiatry,
10739,RH,Active,Active with Privileges,TRUE,Psychiatry,
10740,RH,Active,Active with Privileges,TRUE,Psychiatry,
10741,RH,Active,Active with Privileges,TRUE,Psychiatry,
10742,RH,Active,Active with Privileges,TRUE,Psychiatry,
10743,RH,Active,Active with Privileges,TRUE,Psychiatry,
10744,RH,Active,Telemedicine,TRUE,Psychiatry,
10746,RH,Active,Active with Privileges,TRUE,Psychiatry,
10747,RH,Active,Active with Privileges,TRUE,Psychiatry,
10748,RH,Active,Active with Privileges,TRUE,Psychiatry,
10749,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Outpatient)
10750,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
10751,RH,Active,Telemedicine,TRUE,Psychiatry,
10752,RH,Active,Active with Privileges,TRUE,Surgery,Bariatric Surgery
10754,RH,Active,AHP- Active,TRUE,Medicine,Palliative Medicine
10756,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
10757,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
10758,RH,Active,Active with Privileges,TRUE,Physical Medicine & Rehabilitation,
10761,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Inpatient)
10763,RH,Active,Active with Privileges,TRUE,Radiology,
10764,RH,Active,Active with Privileges,FALSE,Emergency Medicine,Pediatric Emergency Medicine
10766,RH,Active,AHP- Active,TRUE,Medicine,Hematology and Oncology
10767,RH,Active,Active with Privileges,TRUE,Pediatrics,
10768,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
10769,RH,Active,Active with Privileges,TRUE,Psychiatry,
10770,RH,Active,Active with Privileges,TRUE,Dentistry & Oral Maxillofacial Surgery,
10771,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
10772,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Addiction Medicine
10773,RH,Active,Active with Privileges,FALSE,Radiology,
10778,RH,Active,Active with Privileges,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
10780,RH,Active,Active with Privileges,FALSE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
10781,RH,Active,Active with Privileges,FALSE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
10782,RH,Active,Active with Privileges,FALSE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
10783,RH,Active,Active with Privileges,FALSE,Dentistry & Oral Maxillofacial Surgery,Oral and Maxillofacial Surgery
10784,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Inpatient)
10785,RH,Active,AHP- Active,TRUE,Medicine,Palliative Medicine
10788,RH,Active,Locum Tenens,TRUE,Anesthesiology,Pain Management
10789,RH,Active,Active with Privileges,TRUE,Psychiatry,
50178,RH,Active,Active with Privileges,TRUE,Psychiatry,
51021,RH,Active,Active with Privileges,FALSE,Medicine,Cardiology
51750,RH,Active,Active with Privileges,FALSE,Emergency Medicine,
52164,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
53174,RH,Active,Active with Privileges,FALSE,Anesthesiology,Pain Management
53588,RH,Active,AHP- Active,FALSE,Anesthesiology,
53716,RH,Active,AHP- Active,TRUE,Anesthesiology,
55316,RH,Active,Community,TRUE,Family and Community Medicine,Family Practice
55320,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
55323,RH,Active,AHP- Active,TRUE,Surgery,Neurologic Surgery
55333,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55337,RH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
55342,RH,Active,AHP- Active,TRUE,Medicine,Neurology
55351,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
55367,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
55376,RH,Active,AHP- Active,TRUE,Emergency Medicine,
55388,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
55392,RH,Active,AHP- Active,TRUE,Surgery,Orthopaedic Surgery
55394,RH,Active,AHP- Active,TRUE,Psychiatry,
55395,RH,Active,AHP- Active,TRUE,Surgery,"Trauma, Acute Care Surgery, & Surgical Critical Care"
55397,RH,Active,Active with Privileges,TRUE,Medicine,Geriatrics
55398,RH,Active,AHP- Active,TRUE,Psychiatry,
55400,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Outpatient)
55404,RH,Active,Active with Privileges,TRUE,Psychiatry,
55407,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55408,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55414,RH,Active,AHP- Active,TRUE,Psychiatry,
55419,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55420,RH,Active,Active with Privileges,TRUE,Pediatrics,
55421,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55422,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Outpatient)
55431,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55434,RH,Active,AHP- Active,TRUE,Medicine,Geriatrics
55436,RH,Active,AHP- Active,TRUE,Psychiatry,
55444,RH,Active,AHP- Active,TRUE,Anesthesiology,
55447,RH,Active,Active with Privileges,TRUE,Psychiatry,
55456,RH,Active,Active with Privileges,TRUE,Psychiatry,
55460,RH,Active,AHP- Active,TRUE,Anesthesiology,
55462,RH,Active,AHP- Active,TRUE,Emergency Medicine,
55463,RH,Active,AHP- Active,TRUE,Medicine,Hematology and Oncology
55470,RH,Active,Telemedicine,TRUE,Radiology,
55471,RH,Active,Telemedicine,TRUE,Radiology,
55473,RH,Active,Telemedicine,TRUE,Radiology,
55474,RH,Active,Telemedicine,TRUE,Radiology,
55475,RH,Active,Telemedicine,TRUE,Radiology,
55488,RH,Active,Telemedicine,TRUE,Radiology,
55489,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55491,RH,Active,AHP- Active,FALSE,Medicine,Cardiology
55498,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
55500,RH,Active,Active with Privileges,TRUE,Surgery,Ophthalmology
55507,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Outpatient)
55513,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55514,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55515,RH,Active,AHP- Active,TRUE,Psychiatry,
55523,RH,Active,Telemedicine,TRUE,Psychiatry,
55530,RH,Active,Active with Privileges,TRUE,Emergency Medicine,Pediatric Emergency Medicine
55534,RH,Active,Active with Privileges,TRUE,Pathology and Laboratory Medicine,
55536,RH,Active,AHP- Active,TRUE,Anesthesiology,
55543,RH,Active,AHP- Active,TRUE,Medicine,Endocrinology & Metabolism
55544,RH,Active,Active with Privileges,TRUE,Medicine,Neurology
55545,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
55546,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55548,RH,Active,Active with Privileges,TRUE,Medicine,Endocrinology & Metabolism
55549,RH,Active,Active with Privileges,TRUE,Anesthesiology,Pain Management
55550,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55552,RH,Active,Active with Privileges,FALSE,Emergency Medicine,
55553,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
55554,RH,Active,Active with Privileges,TRUE,Psychiatry,
55555,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
55557,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55560,RH,Active,AHP- Active,TRUE,Anesthesiology,
55561,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
55562,RH,Active,Active with Privileges,FALSE,Medicine,Gastroenterology
55566,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
55567,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
55569,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55570,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,
55572,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Family Practice
55573,RH,Active,AHP- Active,TRUE,Anesthesiology,
55580,RH,Active,Telemedicine,TRUE,Radiology,
55585,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
55586,RH,Active,AHP- Active,TRUE,Medicine,Neurology
55589,RH,Active,AHP- Active,TRUE,Emergency Medicine,Pediatric Emergency Medicine
55590,RH,Active,Telemedicine,TRUE,Psychiatry,
55591,RH,Active,Integrated Network,TRUE,Family and Community Medicine,
55592,RH,Active,AHP- Active,TRUE,Medicine,Hematology and Oncology
55596,RH,Active,Telemedicine,TRUE,Radiology,
55601,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55602,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
55604,RH,Active,Telemedicine,TRUE,Radiology,
55605,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55607,RH,Active,Active with Privileges,TRUE,Medicine,Palliative Medicine
55608,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55609,RH,Active,Active with Privileges,TRUE,Family and Community Medicine,Occupational Medicine
55610,RH,Active,Active with Privileges,TRUE,Surgery,Otolaryngology
55612,RH,Active,Active with Privileges,TRUE,Medicine,Hematology and Oncology
55613,RH,Active,Active with Privileges,TRUE,Surgery,Neurologic Surgery
55615,RH,Active,Active with Privileges,TRUE,Medicine,Pulmonary Medicine
55625,RH,Active,Active with Privileges,TRUE,Surgery,Podiatric Surgery
55627,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55628,RH,Active,Active with Privileges,TRUE,Surgery,Orthopaedic Surgery
55632,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55634,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
55639,RH,Active,Active with Privileges,TRUE,Psychiatry,
55640,RH,Active,Active with Privileges,TRUE,Medicine,Endocrinology & Metabolism
55643,RH,Active,AHP- Active,TRUE,Medicine,Internal Medicine (Outpatient)
55646,RH,Active,AHP- Active,TRUE,Medicine,Cardiology
55648,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
55649,RH,Active,Active with Privileges,TRUE,Surgery,Bariatric Surgery
55653,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55655,RH,Active,AHP- Active,TRUE,Psychiatry,
55657,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55662,RH,Active,Active with Privileges,TRUE,Emergency Medicine,
55675,RH,Active,Active with Privileges,TRUE,Medicine,Cardiology
55680,RH,Active,AHP- Active,TRUE,Obstetrics & Gynecology,
55687,RH,Active,Active with Privileges,TRUE,Medicine,Internal Medicine (Inpatient)
55691,RH,Active,Telemedicine,TRUE,,
55693,RH,Active,Telemedicine,TRUE,Radiology,
55694,RH,Active,Telemedicine,TRUE,Psychiatry,
55695,RH,Active,Active with Privileges,TRUE,Radiology,
55696,RH,Active,AHP- Active,TRUE,Psychiatry,
55697,RH,Active,Active with Privileges,TRUE,Radiology,
55699,RH,Active,Active with Privileges,TRUE,Pediatrics,
55710,RH,Active,Active with Privileges,TRUE,Psychiatry,
55714,RH,Active,Active with Privileges,TRUE,Medicine,Neurology
55734,RH,Active,Active with Privileges,TRUE,Pediatrics,
55735,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55742,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55745,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55750,RH,Active,Active with Privileges,TRUE,Pediatrics,Pediatric Hospitalist
55866,RH,Active,Active with Privileges,TRUE,Medicine,Gastroenterology
1031,THCVO,Active,Active with Privileges,FALSE,,
1049,THCVO,Active,Active with Privileges,FALSE,,
1067,THCVO,Active,Active with Privileges,FALSE,,
1077,THCVO,Active,Community,FALSE,,
1081,THCVO,Active,Active with Privileges,FALSE,,
1089,THCVO,Active,Active with Privileges,FALSE,,
1090,THCVO,Active,Active with Privileges,FALSE,,
1095,THCVO,Active,Active with Privileges,FALSE,,
1107,THCVO,Active,Active with Privileges,FALSE,,
1114,THCVO,Active,Active with Privileges,FALSE,,
1173,THCVO,Active,Active with Privileges,FALSE,,
1198,THCVO,Active,Active with Privileges,FALSE,,
1209,THCVO,Active,Active with Privileges,FALSE,,
1215,THCVO,Active,Active with Privileges,FALSE,,
1229,THCVO,Active,Affiliate,FALSE,,
1233,THCVO,Active,Active with Privileges,FALSE,,
1261,THCVO,Active,Active with Privileges,FALSE,,
1270,THCVO,Active,Active with Privileges,FALSE,,
1305,THCVO,Active,Affiliate,FALSE,,
1339,THCVO,Active,Active with Privileges,FALSE,,
1348,THCVO,Active,Active with Privileges,FALSE,,
1351,THCVO,Active,Active with Privileges,FALSE,,
1352,THCVO,Active,Active with Privileges,FALSE,,
1355,THCVO,Active,Active with Privileges,FALSE,,
1358,THCVO,Active,Active with Privileges,FALSE,,
1372,THCVO,Active,Active with Privileges,FALSE,,
1380,THCVO,Active,Active with Privileges,FALSE,,
1448,THCVO,Active,Active with Privileges,FALSE,,
1464,THCVO,Active,Active with Privileges,FALSE,,
1478,THCVO,Active,Affiliate,FALSE,,
1523,THCVO,Active,Active with Privileges,FALSE,,
1676,THCVO,Active,Active with Privileges,FALSE,,
1692,THCVO,Active,Affiliate,FALSE,,
1695,THCVO,Active,Active with Privileges,FALSE,,
1701,THCVO,Active,Active with Privileges,FALSE,,
1733,THCVO,Active,Active with Privileges,FALSE,,
1743,THCVO,Active,Active with Privileges,FALSE,,
1744,THCVO,Active,Active with Privileges,FALSE,,
1746,THCVO,Active,Active with Privileges,FALSE,,
1750,THCVO,Active,Active with Privileges,FALSE,,
1757,THCVO,Active,Affiliate,FALSE,,
1768,THCVO,Active,Affiliate,FALSE,,
1769,THCVO,Active,Active with Privileges,FALSE,,
1770,THCVO,Active,Active with Privileges,FALSE,,
1859,THCVO,Active,Active with Privileges,FALSE,,
1871,THCVO,Active,Active with Privileges,FALSE,,
1936,THCVO,Active,Affiliate,FALSE,,
1937,THCVO,Active,Affiliate,FALSE,,
1940,THCVO,Active,Affiliate,FALSE,,
1951,THCVO,Active,Affiliate,FALSE,,
1955,THCVO,Active,Active with Privileges,FALSE,,
1958,THCVO,Active,Active with Privileges,FALSE,,
1959,THCVO,Active,Active with Privileges,FALSE,,
1974,THCVO,Active,Active with Privileges,FALSE,,
2024,THCVO,Active,Active with Privileges,FALSE,,
2039,THCVO,Active,Active with Privileges,FALSE,,
2043,THCVO,Active,Active with Privileges,FALSE,,
2045,THCVO,Active,Active with Privileges,FALSE,,
2049,THCVO,Active,Affiliate,FALSE,,
2058,THCVO,Active,Active with Privileges,FALSE,,
2060,THCVO,Active,Active with Privileges,FALSE,,
2064,THCVO,Active,Active with Privileges,FALSE,,
2086,THCVO,Active,Active with Privileges,FALSE,,
2091,THCVO,Active,Active with Privileges,FALSE,,
2109,THCVO,Active,Active with Privileges,FALSE,,
2110,THCVO,Active,Active with Privileges,FALSE,,
2113,THCVO,Active,Active with Privileges,FALSE,,
2129,THCVO,Active,Active with Privileges,FALSE,,
2141,THCVO,Active,Active with Privileges,FALSE,,
2145,THCVO,Active,Active with Privileges,FALSE,,
2149,THCVO,Active,Active with Privileges,FALSE,,
2165,THCVO,Active,Active with Privileges,FALSE,,
2170,THCVO,Active,Active with Privileges,FALSE,,
2171,THCVO,Active,Active with Privileges,FALSE,,
2173,THCVO,Active,Affiliate,FALSE,,
2178,THCVO,Active,Active with Privileges,FALSE,,
2184,THCVO,Active,Active with Privileges,FALSE,,
2185,THCVO,Active,Active with Privileges,FALSE,,
2189,THCVO,Active,Active with Privileges,FALSE,,
2190,THCVO,Active,Active with Privileges,FALSE,,
2191,THCVO,Active,Active with Privileges,FALSE,,
2201,THCVO,Active,Active with Privileges,FALSE,,
2204,THCVO,Active,Active with Privileges,FALSE,,
2205,THCVO,Active,Active with Privileges,FALSE,,
2242,THCVO,Active,Active with Privileges,FALSE,,
2251,THCVO,Active,Active with Privileges,FALSE,,
2254,THCVO,Active,Active with Privileges,FALSE,,
2259,THCVO,Active,Active with Privileges,FALSE,,
2261,THCVO,Active,Active with Privileges,FALSE,,
2273,THCVO,Active,Community,FALSE,,
2300,THCVO,Active,Active with Privileges,FALSE,,
2302,THCVO,Active,Active with Privileges,FALSE,,
2305,THCVO,Active,Active with Privileges,FALSE,,
2307,THCVO,Active,Active with Privileges,FALSE,,
2310,THCVO,Active,Active with Privileges,FALSE,,
2325,THCVO,Active,Active with Privileges,FALSE,,
2346,THCVO,Active,Active with Privileges,FALSE,,
2350,THCVO,Active,Active with Privileges,FALSE,,
2355,THCVO,Active,Active with Privileges,FALSE,,
2368,THCVO,Active,Active with Privileges,FALSE,,
2409,THCVO,Active,Active with Privileges,FALSE,,
2415,THCVO,Active,Active with Privileges,FALSE,,
2417,THCVO,Active,Active with Privileges,FALSE,,
2423,THCVO,Active,Active with Privileges,FALSE,,
2440,THCVO,Active,Active with Privileges,FALSE,,
2441,THCVO,Active,Active with Privileges,FALSE,,
2458,THCVO,Active,Active with Privileges,FALSE,,
2473,THCVO,Active,Active with Privileges,FALSE,,
2491,THCVO,Active,Active with Privileges,FALSE,,
2501,THCVO,Active,Active with Privileges,FALSE,,
2506,THCVO,Active,Active with Privileges,FALSE,,
2515,THCVO,Active,Active with Privileges,FALSE,,
2521,THCVO,Active,Active with Privileges,FALSE,,
2527,THCVO,Active,Affiliate,FALSE,,
2531,THCVO,Active,Active with Privileges,FALSE,,
2547,THCVO,Active,Active with Privileges,FALSE,,
2549,THCVO,Active,Active with Privileges,FALSE,,
2553,THCVO,Active,Active with Privileges,FALSE,,
2554,THCVO,Active,Active with Privileges,FALSE,,
2571,THCVO,Active,Active with Privileges,FALSE,,
2572,THCVO,Active,Active with Privileges,FALSE,,
2576,THCVO,Active,Affiliate,FALSE,,
2577,THCVO,Active,Active with Privileges,FALSE,,
2590,THCVO,Active,Affiliate,FALSE,,
2628,THCVO,Active,Active with Privileges,FALSE,,
2631,THCVO,Active,Active with Privileges,FALSE,,
2647,THCVO,Active,Active with Privileges,FALSE,,
2652,THCVO,Active,Active with Privileges,FALSE,,
2659,THCVO,Active,Active with Privileges,FALSE,,
2668,THCVO,Active,Affiliate,FALSE,,
2673,THCVO,Active,Active with Privileges,FALSE,,
2688,THCVO,Active,Active with Privileges,FALSE,,
2693,THCVO,Active,Active with Privileges,FALSE,,
2694,THCVO,Active,Active with Privileges,FALSE,,
2699,THCVO,Active,Active with Privileges,FALSE,,
2707,THCVO,Active,Active with Privileges,FALSE,,
2747,THCVO,Active,Active with Privileges,FALSE,,
2758,THCVO,Active,Community,FALSE,,
2776,THCVO,Active,Active with Privileges,FALSE,,
2777,THCVO,Active,Active with Privileges,FALSE,,
2799,THCVO,Active,Affiliate,FALSE,,
2805,THCVO,Active,Active with Privileges,FALSE,,
2813,THCVO,Active,Active with Privileges,FALSE,,
2824,THCVO,Active,Active with Privileges,FALSE,,
2829,THCVO,Active,Active with Privileges,FALSE,,
2848,THCVO,Active,Active with Privileges,FALSE,,
2853,THCVO,Active,Active with Privileges,FALSE,,
2864,THCVO,Active,Active with Privileges,FALSE,,
2878,THCVO,Active,Active with Privileges,FALSE,,
2880,THCVO,Active,Active with Privileges,FALSE,,
2887,THCVO,Active,Active with Privileges,FALSE,,
2891,THCVO,Active,Active with Privileges,FALSE,,
2894,THCVO,Active,Active with Privileges,FALSE,,
2899,THCVO,Active,Active with Privileges,FALSE,,
2901,THCVO,Active,Active with Privileges,FALSE,,
2905,THCVO,Active,Active with Privileges,FALSE,,
2913,THCVO,Active,Active with Privileges,FALSE,,
2917,THCVO,Active,Active with Privileges,FALSE,,
2919,THCVO,Active,Active with Privileges,FALSE,,
2925,THCVO,Active,Active with Privileges,FALSE,,
2928,THCVO,Active,Active with Privileges,FALSE,,
2931,THCVO,Active,Active with Privileges,FALSE,,
2946,THCVO,Active,Active with Privileges,FALSE,,
2950,THCVO,Active,Active with Privileges,FALSE,,
2954,THCVO,Active,Active with Privileges,FALSE,,
2957,THCVO,Active,Active with Privileges,FALSE,,
2974,THCVO,Active,Affiliate,FALSE,,
2988,THCVO,Active,Affiliate,FALSE,,
2989,THCVO,Active,Active with Privileges,FALSE,,
2994,THCVO,Active,Active with Privileges,FALSE,,
2995,THCVO,Active,Active with Privileges,FALSE,,
3043,THCVO,Active,Active with Privileges,FALSE,,
3044,THCVO,Active,Active with Privileges,FALSE,,
3052,THCVO,Active,Active with Privileges,FALSE,,
3053,THCVO,Active,Affiliate,FALSE,,
3056,THCVO,Active,Active with Privileges,FALSE,,
3062,THCVO,Active,Active with Privileges,FALSE,,
3064,THCVO,Active,Active with Privileges,FALSE,,
3098,THCVO,Active,Active with Privileges,FALSE,,
3101,THCVO,Active,Active with Privileges,FALSE,,
3107,THCVO,Active,Active with Privileges,FALSE,,
3109,THCVO,Active,Active with Privileges,FALSE,,
3123,THCVO,Active,Active with Privileges,FALSE,,
3126,THCVO,Active,Active with Privileges,FALSE,,
3128,THCVO,Active,Active with Privileges,FALSE,,
3131,THCVO,Active,Active with Privileges,FALSE,,
3132,THCVO,Active,Active with Privileges,FALSE,,
3138,THCVO,Active,Active with Privileges,FALSE,,
3144,THCVO,Active,Active with Privileges,FALSE,,
3147,THCVO,Active,Active with Privileges,FALSE,,
3178,THCVO,Active,Active with Privileges,FALSE,,
3181,THCVO,Active,Active with Privileges,FALSE,,
3182,THCVO,Active,Active with Privileges,FALSE,,
3184,THCVO,Active,Active with Privileges,FALSE,,
3186,THCVO,Active,Active with Privileges,FALSE,,
3191,THCVO,Active,Active with Privileges,FALSE,,
3193,THCVO,Active,Active with Privileges,FALSE,,
3210,THCVO,Active,Active with Privileges,FALSE,,
3213,THCVO,Active,Active with Privileges,FALSE,,
3222,THCVO,Active,Active with Privileges,FALSE,,
3238,THCVO,Active,Active with Privileges,FALSE,,
3243,THCVO,Active,Active with Privileges,FALSE,,
3249,THCVO,Active,Active with Privileges,FALSE,,
3250,THCVO,Active,Active with Privileges,FALSE,,
3267,THCVO,Active,Active with Privileges,FALSE,,
3269,THCVO,Active,Active with Privileges,FALSE,,
3275,THCVO,Active,Active with Privileges,FALSE,,
3276,THCVO,Active,Active with Privileges,FALSE,,
3279,THCVO,Active,Active with Privileges,FALSE,,
3302,THCVO,Active,Active with Privileges,FALSE,,
3315,THCVO,Active,Active with Privileges,FALSE,,
3316,THCVO,Active,Active with Privileges,FALSE,,
3323,THCVO,Active,Active with Privileges,FALSE,,
3325,THCVO,Active,Active with Privileges,FALSE,,
3327,THCVO,Active,Active with Privileges,FALSE,,
3328,THCVO,Active,Active with Privileges,FALSE,,
3342,THCVO,Active,Active with Privileges,FALSE,,
3345,THCVO,Active,Active with Privileges,FALSE,,
3355,THCVO,Active,Active with Privileges,FALSE,,
3360,THCVO,Active,Active with Privileges,FALSE,,
3365,THCVO,Active,Active with Privileges,FALSE,,
3369,THCVO,Active,Active with Privileges,FALSE,,
3379,THCVO,Active,Active with Privileges,FALSE,,
3383,THCVO,Active,Active with Privileges,FALSE,,
3384,THCVO,Active,Active with Privileges,FALSE,,
3388,THCVO,Active,Active with Privileges,FALSE,,
3392,THCVO,Active,Active with Privileges,FALSE,,
3393,THCVO,Active,Active with Privileges,FALSE,,
3395,THCVO,Active,Active with Privileges,FALSE,,
3400,THCVO,Active,Active with Privileges,FALSE,,
3402,THCVO,Active,Active with Privileges,FALSE,,
3403,THCVO,Active,Active with Privileges,FALSE,,
3404,THCVO,Active,Active with Privileges,FALSE,,
3423,THCVO,Active,Active with Privileges,FALSE,,
3430,THCVO,Active,Active with Privileges,FALSE,,
3437,THCVO,Active,Active with Privileges,FALSE,,
3442,THCVO,Active,Active with Privileges,FALSE,,
3460,THCVO,Active,Active with Privileges,FALSE,,
3479,THCVO,Active,Active with Privileges,FALSE,,
3481,THCVO,Active,Active with Privileges,FALSE,,
3487,THCVO,Active,Active with Privileges,FALSE,,
3488,THCVO,Active,Active with Privileges,FALSE,,
3494,THCVO,Active,Active with Privileges,FALSE,,
3497,THCVO,Active,Active with Privileges,FALSE,,
3501,THCVO,Active,Active with Privileges,FALSE,,
3503,THCVO,Active,Active with Privileges,FALSE,,
3510,THCVO,Active,Active with Privileges,FALSE,,
3520,THCVO,Active,Active with Privileges,FALSE,,
3524,THCVO,Active,Active with Privileges,FALSE,,
3531,THCVO,Active,Active with Privileges,FALSE,,
3533,THCVO,Active,Active with Privileges,FALSE,,
3547,THCVO,Active,Active with Privileges,FALSE,,
3563,THCVO,Active,Active with Privileges,FALSE,,
3574,THCVO,Active,Active with Privileges,FALSE,,
3575,THCVO,Active,Active with Privileges,FALSE,,
3582,THCVO,Active,Active with Privileges,FALSE,,
3586,THCVO,Active,Active with Privileges,FALSE,,
3595,THCVO,Active,Active with Privileges,FALSE,,
3601,THCVO,Active,Active with Privileges,FALSE,,
3606,THCVO,Active,Affiliate,FALSE,,
3609,THCVO,Active,Active with Privileges,FALSE,,
3614,THCVO,Active,Active with Privileges,FALSE,,
3616,THCVO,Active,Active with Privileges,FALSE,,
3617,THCVO,Active,Active with Privileges,FALSE,,
3619,THCVO,Active,Active with Privileges,FALSE,,
3620,THCVO,Active,Active with Privileges,FALSE,,
3621,THCVO,Active,Active with Privileges,FALSE,,
3622,THCVO,Active,Affiliate,FALSE,,
3623,THCVO,Active,Active with Privileges,FALSE,,
3632,THCVO,Active,Active with Privileges,FALSE,,
3640,THCVO,Active,Active with Privileges,FALSE,,
3646,THCVO,Active,Active with Privileges,FALSE,,
3648,THCVO,Active,Active with Privileges,FALSE,,
3661,THCVO,Active,Active with Privileges,FALSE,,
3664,THCVO,Active,Active with Privileges,FALSE,,
3683,THCVO,Active,Active with Privileges,FALSE,,
3693,THCVO,Active,Active with Privileges,FALSE,,
3702,THCVO,Active,Active with Privileges,FALSE,,
3703,THCVO,Active,Active with Privileges,FALSE,,
3707,THCVO,Active,Active with Privileges,FALSE,,
3708,THCVO,Active,Active with Privileges,FALSE,,
3714,THCVO,Active,Active with Privileges,FALSE,,
3720,THCVO,Active,Active with Privileges,FALSE,,
3722,THCVO,Active,Active with Privileges,FALSE,,
3724,THCVO,Active,Active with Privileges,FALSE,,
3732,THCVO,Active,Active with Privileges,FALSE,,
3734,THCVO,Active,Active with Privileges,FALSE,,
3742,THCVO,Active,Active with Privileges,FALSE,,
3743,THCVO,Active,Active with Privileges,FALSE,,
3744,THCVO,Active,Active with Privileges,FALSE,,
3748,THCVO,Active,Active with Privileges,FALSE,,
3753,THCVO,Active,Active with Privileges,FALSE,,
3758,THCVO,Active,Affiliate,FALSE,,
3764,THCVO,Active,Active with Privileges,FALSE,,
3777,THCVO,Active,Active with Privileges,FALSE,,
3782,THCVO,Active,Active with Privileges,FALSE,,
3787,THCVO,Active,Active with Privileges,FALSE,,
3803,THCVO,Active,Active with Privileges,FALSE,,
3814,THCVO,Active,Active with Privileges,FALSE,,
3818,THCVO,Active,Active with Privileges,FALSE,,
3826,THCVO,Active,Active with Privileges,FALSE,,
3832,THCVO,Active,Active with Privileges,FALSE,,
3842,THCVO,Active,Active with Privileges,FALSE,,
3845,THCVO,Active,Active with Privileges,FALSE,,
